,name,price,rating,category,features,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,model_year,is_recent_model,appliance_age,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display
2697,Haier HW80-IM12929C 8 Kg Fully Automatic Front Load Washing Machine,27890,4.1,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'Tumble', 'LED Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",11,Haier,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2698,Lloyd GLWMF80DK1 8 kg Fully Automatic Front Load Washing Machine,35739,4.2,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'Tumble Wash', 'Digital  Display', 'Metal Body', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof']",13,Lloyd,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,1,0
2699,Samsung WT85B4200GD 8.5 kg Semi Automatic Washing Machine,13904,4.1,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8.5 kg Capacity', 'Pulsator', 'Polypropylene Tub', 'Caster Wheel', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",12,Samsung,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2700,Haier HW70-IM12929 7 Kg Fully Automatic Front Load Washing Machine,27990,4.0,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'Tumble', 'LED Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",11,Haier,7.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2701,Whirlpool Xpert Care 7012 7 kg Fully Automatic Front Load Washing Machine,34999,4.2,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'Tumble', 'Digital Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer']",10,Whirlpool,7.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2702,Voltas Beko WTL70UPSCXX 7 Kg Fully Automatic Top Load Washing Machine,16190,4.2,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'Fountain Wash', 'Digital Display', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof', 'Quick Wash', 'Spin Only']",12,Voltas,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,1,1,1
2703,Whirlpool Ace XL 10 Kg Semi Automatic Washing Machine,15500,4.6,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '10 kg Capacity', '3D Turbo Impeller', 'Plastic Body', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",12,Whirlpool,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2704,LG P8530SRAZ 8.5 Kg Semi Automatic Washing Machine,15490,4.55,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8.5 kg Capacity', 'Pulsator', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",11,LG,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2705,Croma CRLW075FAF276204 7.5 kg Fully Automatic Top Load Washing Machine,13494,4.35,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'LED Display', 'Anti-Bacterial Magic Filter Body', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",14,Croma,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,1,1,1,1
2706,Godrej WTEON VLVT 75 5.0 FDTN 7.5 kg Fully Automatic Top Load Washing Machine,27700,4.4,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'Pulsator', 'Advanced Digital Panel Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof']",11,Godrej,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,0
2707,Godrej WTEON VLVT 70 5.0 FDTN 7 kg Fully Automatic Top Load Washing Machine,15999,4.05,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'Pulsator', 'Digital Display', 'Stainless Steel\n Tub', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof']",11,Godrej,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2708,Samsung WT85B4200RR 8.5 kg Semi Automatic Washing Machine,15298,4.45,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8.5 kg Capacity', 'Pulsator', 'Polypropylene Tub', 'Caster Wheel', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",12,Samsung,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2709,Haier HTW80-186 8 kg Semi Automatic Washing Machine,12090,4.3,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8 kg Capacity', 'Pulsator', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only']",10,Haier,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2710,Lloyd LWMT70GCGJA 7 Kg Fully Automatic Top Load Washing Machine,17499,4.75,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'Pulsator', 'Digital Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof']",11,Lloyd,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2711,Whirlpool White Magic Elite Plus 7 kg Fully Automatic Top Load Washing Machine,16990,4.1,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'Spiro Wash Action', 'Yes Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Child Lock', 'Shock Proof']",11,Whirlpool,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,1,0
2712,DMR SHB-46 4.6 kg Semi Automatic Washing Machine,7399,4.2,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '4.6 kg Capacity', 'Pulsator', 'Plastic Body', 'Plastic Tub', 'Timer', 'Shock Proof', 'Spin Only']",10,DMR,4.6,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2713,LG FHP1411Z9P 11 kg Fully Automatic Front Load Washing Machine,54990,4.55,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '11 kg Capacity', 'Cotton | Mix | Allergy Care | Download Cycle | Wool (Hand/Wool) | Tub Clean | Cotton+ | …', 'Digital Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer']",10,LG,11.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2714,Godrej WTEON MGNS 75 5.0 FDTG 7.5 kg Fully Automatic Top Load Washing Machine,18490,4.65,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'Pulsator', 'Yes Display', 'Plastic Tub', 'Inbuilt Heater', 'Door Lock']",9,Godrej,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,0,0,0
2715,Electrolux UltimateCare EDV854J3WB 8.5 Kg Fully Automatic Front Load Venting Dryer,31994,4.2,WashingMachine,"['Dryer', 'Fully Automatic', 'Front Load', '8.5 kg Capacity', 'Pulsator', 'Digital Dsplay Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer']",9,Electrolux,8.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,1,0,0,0
2716,Electrolux UltimateCare EDV754H3WB 7.5 Kg Fully Automatic Front Load Venting Dryer,30994,4.05,WashingMachine,"['Dryer', 'Fully Automatic', 'Front Load', '7.5 kg Capacity', 'Pulsator', 'Digital Dsplay Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer', 'Self Clean']",10,Electrolux,7.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,1,0,0,0
2717,Electrolux UltimateCare EWF9024R5WB 9 Kg Fully Automatic Front Load Washing Machine,22994,4.35,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '9 kg Capacity', 'Pulsator', 'Digital Dsplay Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer', 'Self Clean']",10,Electrolux,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
2718,Samsung Ecobubble WA70BG4582BV 7 kg Fully Automatic Top Load Washing Machine,26990,4.05,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'PP Dual Wing Pulsator', 'Red LED Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",11,Samsung,7.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2719,Electrolux UltimateCare EWW8024D3WB 8 Kg Fully Automatic Front Load Washing Machine,37990,4.55,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'Pulsator', 'Digital Dsplay Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer', 'Self Clean']",10,Electrolux,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
2720,Samsung Ecobubble WA10BG4546BV 10 kg Fully Automatic Top Load Washing Machine,33990,4.15,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '10 kg Capacity', 'PP Dual Wing Pulsator', 'Red LED Display', 'Inverter Technology', 'Timer', 'Self Clean', 'Child Lock']",10,Samsung,10.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,0,1
2721,Electrolux UltimateCare EWW9024P5WB 9 Kg Fully Automatic Front Load Washing Machine,58990,4.25,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '9 kg Capacity', 'Pulsator', 'Digital Dsplay Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer', 'Self Clean']",10,Electrolux,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
2722,Samsung Ecobubble WA10BG4686BV 10 kg Fully Automatic Top Load Washing Machine,33490,4.75,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '10 kg Capacity', 'PP Dual Wing Pulsator', 'Red LED Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",11,Samsung,10.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2723,Electrolux UltimateCare EWF8024R5WB 8 Kg Fully Automatic Front Load Washing Machine,36494,4.3,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'Tumble', 'Digital Dsplay Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",11,Electrolux,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2724,Electrolux UltimateCare EWF9024D3WB 9 Kg Fully Automatic Front Load Washing Machine,34994,4.35,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '9 kg Capacity', 'Pulsator', 'Digital Dsplay Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer', 'Self Clean']",10,Electrolux,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
2725,Electrolux UltimateCare EWF8024D3WB 8 Kg Fully Automatic Front Load Washing Machine,36989,4.0,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'Pulsator', 'Digital Dsplay Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof']",11,Electrolux,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,1,1,0
2726,Samsung Ecobubble WA70BG4582BY 7 kg Fully Automatic Top Load Washing Machine,20994,4.1,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'PP Dual Wing Pulsator', 'Red LED Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",11,Samsung,7.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2727,Samsung WT75B3200GG 7.5 Kg Semi Automatic Washing Machine,13000,4.4,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '7.5 kg Capacity', 'Pulsator', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only']",10,Samsung,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2728,Godrej WTEON ADR 70 5.0 PFDTN 7 kg Fully Automatic Top Load Washing Machine,18954,4.0,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'Pulsator', 'Digital Display', 'Stainless Steel\n Tub', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof']",11,Godrej,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2729,Thomson TTL8000 8 kg Fully Automatic Top Load Washing Machine,15990,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '8 kg Capacity', 'Pulsator', 'Digital Display', 'Stainless Steel\n Body', 'Stainless Steel\n Tub', 'Timer', 'Self Clean', 'Door Lock', 'Child Lock', 'Shock Proof']",13,Thomson,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2730,Croma CRLW100SMF231001 10 kg Semi Automatic Washing Machine,15490,4.65,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '6.5 kg Capacity', 'Impeller Pulsator', 'Rust Proof Polypropylene Body', 'Polypropylene Plastic Tub', 'Timer', 'Door Lock', 'Spin Only']",10,Croma,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
2731,Bosch WAJ2426HIN 6.5 Kg Fully Automatic Front Load Washing Machine,37890,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '6.5 kg Capacity', 'Agitator', 'LED Display', 'Stainless Steel\n Tub', 'Self Clean', 'Child Lock']",9,Bosch,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,1,0,1
2732,Lloyd GLWMS90HVGEX 9 kg Semi Automatic Washing Machine,14900,4.35,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '9 kg Capacity', 'Pulsator', 'No Display', 'Plastic Tub', 'Timer', 'Shock Proof']",9,Lloyd,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2733,Samsung Ecobubble WA90BG4545BY 9 kg Fully Automatic Top Load Washing Machine,26990,4.35,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '9 kg Capacity', 'PP Dual Wing Pulsator', 'Red LED Display', 'Inverter Technology', 'Timer', 'Self Clean', 'Child Lock']",10,Samsung,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,0,1
2734,Samsung Ecobubble WA90BG4546BV 9 kg Fully Automatic Top Load Washing Machine,20594,4.2,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '9 kg Capacity', 'Agitator', 'Red LED Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer', 'Self Clean']",10,Samsung,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,0,1
2735,Croma CRLWDR0705W7996 7 kg Fully Automatic Front Load Washing Machine,22990,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'LED Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Door Lock', 'Child Lock', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",15,Croma,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,1,1,1,1,1
2736,Samsung Ecobubble WA90BG4582BD 9 kg Fully Automatic Top Load Washing Machine,21194,4.1,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '9 kg Capacity', 'PP Dual Wing Pulsator', 'Red LED Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",11,Samsung,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2737,Lloyd GLWMS80APBEL 8 Kg Semi Automatic Washing Machine,13490,4.0,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8 kg Capacity', 'Stainless Steel Tub', '2 Way Magic Filter', 'Electro Mechanical Timer', 'Aqua Balancer', '2 years']",9,Lloyd,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,1,0,0,0
2738,LG FHV1409Z4M 9 Kg Fully Automatic Front Load Washing Machine,52999,4.25,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '9 kg Capacity', 'LED Digital Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Door Lock', 'Child Lock', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",15,LG,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,1,1,1,1,1
2739,Samsung Ecobubble WA80BG4542BD 8 kg Fully Automatic Top Load Washing Machine,23499,4.0,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '8 kg Capacity', 'PP Dual Wing Pulsator', 'Red LED Display', 'Inverter Technology', 'Timer', 'Self Clean', 'Child Lock']",10,Samsung,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,0,1
2740,Samsung Ecobubble WA90BG4542BD 9 kg Fully Automatic Top Load Washing Machine,23490,4.7,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '9 kg Capacity', 'PP Dual Wing Pulsator', 'Red LED Display', 'Inverter Technology', 'Timer', 'Self Clean', 'Child Lock']",10,Samsung,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,0,1
2742,Haier HWM75-H826S6 7.5 Kg Fully Automatic Top Load Washing Machine,25990,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'NZP Technology', 'N/A Display', 'Cabinet material: PCM Body', 'Inbuilt Heater', 'Timer', 'Door Lock', 'Child Lock']",11,Haier,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,1,0,0
2743,Haier HWM80-H826S6 8 Kg Fully Automatic Top Load Washing Machine,19994,4.65,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '8 kg Capacity', 'NZP Technology', 'Digital Touch Panel Display', 'Cabinet material: PCM Body', 'Inbuilt Heater', 'Timer', 'Door Lock', 'Child Lock']",11,Haier,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,1,0,0
2744,Haier Smart Series HW80-IM14979CS8U1 8 Kg Fully Automatic Front Load Washing Machine,36990,4.65,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'PuriSteam', 'Digital Touch  Display', 'Timer', 'Self Clean', 'Child Lock', 'Spin Only']",10,Haier,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,1,0,0
2745,Equator ‎EW 830 10.2 kg Fully Automatic Front Load Washing Machine,30952,4.7,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '10.2 kg Capacity', 'Pulsator', 'LED Touch Digital Display', 'Inverter Technology', 'ABS Plastic Body', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",12,Equator,10.2,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2746,Voltas Beko WTL70VPBGF 7 Kg Fully Automatic Top Load Washing Machine,18390,4.1,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'Digital Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Child Lock', 'Quick Wash', 'Spin Only', 'Water Level Selector']",12,Voltas,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,1,1,0,1
2747,Godrej WSEDGE ULT 85 5.0 DB2M 8.5 kg Semi Automatic Washing Machine,15299,4.3,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8.5 kg Capacity', 'Pulsator', '100% Rust-proof polypropylene Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",11,Godrej,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2748,Voltas Beko WTL65VPBGX 6.5 Kg Fully Automatic Top Load Washing Machine,16800,4.3,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6.5 kg Capacity', 'Digital Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Child Lock']",10,Voltas,6.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,1
2749,LG FHP1208Z9B 8 kg Fully Automatic Front Load Washing Machine,51990,4.5,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'Cotton', 'Cotton+', 'TurboWash 39', 'Mixed Fabric', 'Easy Care', 'Silent Wash', 'Allergy Care', 'Delic…', 'LED Touch Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean']",18,LG,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2750,IFB TL-SLBS 9 Kg Fully Automatic Top Load Washing Machine,31490,4.15,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '9 kg Capacity', 'Pulsator', 'LED Digital Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof']",12,IFB,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,1,1
2751,Onida T75CMDG 7.5 kg Fully Automatic Top Load Washing Machine,15990,4.35,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'Pulsator', 'LED Display', 'Stainless Steel\n Tub', 'Timer', 'Self Clean', 'Door Lock', 'Child Lock']",11,Onida,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,1
2752,Whirlpool ACE 7.5 TRB DRY MAX 7.5 Kg Semi-Automatic Top Load Washing Machine,11900,4.05,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '7.5 kg Capacity', 'Super soak technology', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', '2 years', 'Warranty on product', '10 years on motor']",12,Whirlpool,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
